iterations,test-AUC-mean,test-AUC-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
0,0.6696699249571904,0.03614077600294077,0.6671154515707989,9.84338331358348e-05,0.6671043689797659,0.00010982371180939533
1,0.7614606097496601,0.035282848435044416,0.6402376435912801,0.0008577489540660783,0.6401748280376072,0.000906174086874472
2,0.7746370375066213,0.02738743716435202,0.615828285339278,0.0003999216918356366,0.615613492472325,0.00033894807426395143
3,0.77811492212827,0.025201881016891352,0.593113931138645,0.0007042469491407663,0.5928559095613997,0.0004378009572846825
4,0.778394760450509,0.026260151472784907,0.5722914960032585,0.0008288169325155539,0.5719540719965943,0.0003585352331188336
5,0.7829897548319243,0.027776081112272647,0.5530887353144587,0.0012853401136089023,0.5526094805103361,0.0007873547363345749
6,0.7923175187755278,0.027342546209783623,0.5324524358563625,0.0012706550628233206,0.5318393613553948,0.0007089400987595353
7,0.7924301585782267,0.02734698505766333,0.515766523996794,0.0013425834240381818,0.5151157273443998,0.0008008754349414647
8,0.8010233022803585,0.025779756300600445,0.4980970982333096,0.00138693163803161,0.49730447176920467,0.0008055620600317846
9,0.805863392072475,0.025094735843882807,0.4816988096116046,0.0014375881028949333,0.48080558971030385,0.0005798663236037186
10,0.8041313696851672,0.025550099929065102,0.46847090805213815,0.0015384230504780006,0.4674569032351689,0.0006387690099988501
11,0.8080649613464423,0.02331439928537282,0.4532272419739001,0.0016136704725284523,0.45213657160905846,0.0006243321759055111
12,0.8102567909119747,0.024323183822508844,0.44148974957560616,0.0016822700082615334,0.44025772470158653,0.0007542839061227157
13,0.8119162597849152,0.02358161338654089,0.4300113689180886,0.0017969579147739864,0.4286973542589297,0.0007692362709238311
14,0.8139656089077494,0.023386505254375127,0.41877260388355414,0.0018147048615202116,0.41734926399848005,0.0008317719553314461
15,0.812213584354693,0.022879949208243,0.40938417213550143,0.0017910478648152106,0.4078462664671374,0.0007421457299855121
16,0.8133262420312899,0.02185411747275511,0.40009445104590063,0.0019339181169609212,0.3984200280350979,0.0007265389770734243
17,0.8134329247727718,0.022828096800816634,0.3909458684920017,0.002077920614509694,0.38911148459710876,0.0008675857074309285
18,0.8142104420565808,0.0235279940555574,0.3825814371338717,0.0021277753853679252,0.38060064720230474,0.0010339318869159709
19,0.8162871238358788,0.022164493491337936,0.37342730837858923,0.0022233548889618714,0.37122355271617674,0.0015147746398097453
20,0.817561706501238,0.021585771878791925,0.3660489572902857,0.00221129921316248,0.3637526087312887,0.0012403791398149912
21,0.8173671167548084,0.022348310545037723,0.35813722216990496,0.0024733224786841566,0.3557047007039543,0.0014602786023760017
22,0.8174821912497079,0.022355013192787817,0.35145335049037774,0.0024544715658138547,0.3489350088615616,0.0013344747528847049
23,0.8171409532684428,0.02200036039504783,0.3453825268190872,0.002520151754495358,0.3427031642674132,0.0014634348523632178
24,0.8173797535590357,0.0218413210313544,0.3403864421161195,0.002394042165552399,0.33757474452993164,0.0012426257499167064
25,0.8187960969086008,0.022582664637981226,0.33432804162127705,0.0024146696645831424,0.3313285335859154,0.0011934833489546965
26,0.8193247473056768,0.02288364921790025,0.3298897992762174,0.002376832877018053,0.32684250859161174,0.00116840338788232
27,0.8192508414513405,0.02325046818818757,0.32510386771610145,0.002474695442981029,0.3218492267205567,0.001188501238488641
28,0.8197449701681299,0.023030095297239744,0.3209090332545692,0.0024711975126364963,0.3175285732003492,0.0011824159149609543
29,0.8201543864216505,0.023036035011594392,0.3162980270276577,0.0026588991174905613,0.3127784140041899,0.0011581638446944316
30,0.8221945490707828,0.022895474679451754,0.3111941101625605,0.002928161018805628,0.3075046895819496,0.001379705063387045
31,0.8247389320897108,0.023264245895362863,0.3073003976102721,0.0030055655974559298,0.3034896229153828,0.0014090062071108473
32,0.8261630522554271,0.023250491436686414,0.30307398292352666,0.0030678559085880533,0.2990701486505539,0.001372480555657072
33,0.8273070370706318,0.022681701730262776,0.29953893572276813,0.00311776469134182,0.29535174051076896,0.0013493696076200567
34,0.8276947340322195,0.022800415853312408,0.29614731094881136,0.003267993108688007,0.29174938497017766,0.0013999875789093036
35,0.829206371359801,0.022262608975034567,0.2931494043278871,0.0032433408847229034,0.2886598818604559,0.001234509144614538
36,0.8296884558672574,0.02158038689479524,0.2898379897686429,0.00319354303311492,0.2851754062176658,0.0010666081757253608
37,0.8300643543856114,0.02199564317233521,0.287098715859465,0.003383596130612221,0.28232747827915394,0.0009983382214686712
38,0.830434611559267,0.021735928447871884,0.28389465657816354,0.003361095061866711,0.2789485993817472,0.0012390694597830397
39,0.8308780544111528,0.021947062048416024,0.2813176093058022,0.0034988666688977373,0.27624582532117214,0.0012521833940305612
40,0.8312621471512932,0.021494369779218828,0.27877334784000096,0.003565462951390535,0.2735846200512918,0.0012827397751586337
41,0.832315434879459,0.021282409818135166,0.2765977499351472,0.0036236339811484696,0.27133092175325924,0.0011709869080707418
42,0.8329535063159174,0.02123576218118539,0.27395856091257476,0.0036244114946354447,0.26855723445121094,0.0013651822833668156
43,0.8326962606218146,0.02162504829171388,0.27175321423912735,0.003801264124295465,0.2661922308408716,0.0013428235231467019
44,0.8334556835070526,0.021201853178259466,0.2698141176446106,0.003796004304333957,0.26408447755113174,0.0013436308853091567
45,0.8340641329246725,0.021104997955420562,0.2680905797219787,0.003879879571455376,0.2621718639007366,0.0012192854951833915
46,0.8341048720487816,0.02118161065550045,0.2664090545544306,0.003979615971054946,0.2603770735026713,0.0011895313190054073
47,0.8343833799558096,0.02124072500145849,0.26445289077700085,0.00412472096840178,0.258254424732676,0.0011037290109444664
48,0.8343767795595438,0.02098654170215316,0.2627477191106318,0.004189874332989101,0.25628488278551276,0.0010667345589957
49,0.8352142679477742,0.020950180575451133,0.2611691537308618,0.004170248734764909,0.2546061965725138,0.0010378304053229239
50,0.8358047618236254,0.020774398004524228,0.2597559276069682,0.0042754093477017086,0.25294824138321925,0.001022698280378462
51,0.8361121776287952,0.02081533432593141,0.2584233579071967,0.004297137733993626,0.25141720523236255,0.0010497169413286938
52,0.8359482948635261,0.020528406816744015,0.2571870273972603,0.0043300943432986565,0.2499680263432717,0.0010307307277187512
53,0.8358737275079126,0.020513207966108993,0.255994980153466,0.004403329594666613,0.24852851195881948,0.0010585613765131388
54,0.8358819872951664,0.02059359056106468,0.25501667053607674,0.004450861968540877,0.24735974381371179,0.000980655087904311
55,0.8359204909291638,0.020764131770857088,0.2538720048383169,0.004411744927348681,0.24595532454652771,0.0010230372110672566
56,0.8361621157550395,0.020720230149009766,0.2527425531644121,0.00434281363119869,0.24466853625335613,0.0010390612483030315
57,0.8357024043149262,0.02085879739645546,0.2515014650700861,0.004503283125531958,0.2431779921380576,0.0009797651804163024
58,0.836129167228358,0.020845032574146084,0.25042016443047144,0.004540984653903835,0.2418870865978156,0.0010188636560910633
59,0.8364581496873823,0.020592328148234116,0.2494836937156367,0.004572617192782132,0.24072598848717286,0.0010298207215420122
60,0.8365940637693912,0.020764370306287812,0.24859751488345544,0.004714982837028213,0.23972072648324455,0.0010052078523236912
61,0.8368103124624667,0.02076166412057176,0.2474854732176591,0.004846123526224477,0.2383676337205723,0.0009247729237442777
62,0.8371277146818038,0.020503165810814156,0.24643199158288986,0.0048791624744484036,0.23710604766865453,0.0009630996448712644
63,0.8373771033777825,0.020133174868729956,0.24557833667682435,0.005009051606794568,0.23610420458053993,0.0009411591227309645
64,0.8375619706423729,0.020296888080648723,0.2448432730450357,0.005139566562974401,0.2351917067785389,0.0009024790906266521
65,0.8380229585210301,0.019926534730508434,0.2439379779169753,0.005065623149619169,0.2341061242852703,0.0009914243632058914
66,0.8381437476519629,0.019826423637226323,0.24325654144639675,0.005118611289596461,0.2332196345475682,0.0009916073619059456
67,0.838214842752293,0.01993515011124849,0.24262466378067327,0.0051763828392534334,0.23234301058876797,0.001017454738548711
68,0.8381073665433701,0.020102580534014557,0.2420072000557679,0.005291163802023014,0.2314855555377902,0.0010152277179415695
69,0.8381204810985198,0.020187596285801777,0.24144622155796264,0.005381596084746868,0.2307552384783899,0.0009142891572620013
70,0.8386791640294312,0.020229210456263972,0.24064644933196871,0.005394322170705593,0.2298193008503083,0.0009717974542125234
71,0.8388751820172548,0.020088255604277207,0.24001329005063393,0.005405199094310268,0.22896709639291563,0.0009979261448146222
72,0.8389211260789697,0.02003726539365369,0.23940596308264714,0.005507749300789838,0.22820367469867692,0.000970008630149471
73,0.8386850037409902,0.020121777884262768,0.2388088772338195,0.005539588362166469,0.22738223283542078,0.0010228836773900733
74,0.8391171897955744,0.019925171800191648,0.23819953671779343,0.005538521506484163,0.22659813065174766,0.0010598428825045359
75,0.839249321125962,0.019959969931407424,0.23772676594964953,0.005594591305313074,0.22597172904931134,0.0010535095026520302
76,0.8395505004858526,0.0202709498083599,0.23722642452935966,0.005727009546108752,0.22531769591709913,0.0010389878562472826
77,0.8396712102700411,0.020054777790871215,0.23663974220928202,0.005725053630000249,0.22455596007430745,0.001086400147531252
78,0.8398901636430548,0.020105616147787827,0.2362362910151508,0.005720645168487753,0.22391911409306395,0.0010996914886065956
79,0.8398604294947383,0.020414962892962112,0.23583169155463873,0.005780515637734821,0.22329298080427362,0.001110416358388826
80,0.8402891501846774,0.020303881304587292,0.23528140053438684,0.005856793359743511,0.22256421413697866,0.0010495525435531832
81,0.8403630957123861,0.02024010273072013,0.2348239573104809,0.005875924857566322,0.22193699611952203,0.001078455382976179
82,0.8410695903519704,0.02014243699832169,0.2344261279329091,0.005907785792677149,0.22142215923107966,0.0010357831004949947
83,0.8412336982114242,0.020087702499750313,0.2339709791808248,0.005972556410789778,0.22080415899045663,0.0010767194366411753
84,0.8413851408688686,0.019881022306625324,0.23365162534006845,0.005945701431233918,0.22028264034474593,0.0010895887970548653
85,0.8413985133009365,0.02006277641606913,0.23333396712759352,0.006022318058195246,0.21974585556085713,0.0010598893094015543
86,0.8416008272440971,0.02028250679366298,0.23301773407262863,0.006140727814744787,0.21925639652657286,0.0009894474236419788
87,0.8417102940122607,0.020237276085305417,0.23271637033002762,0.006153491886484601,0.21875711716835777,0.000983508052817972
88,0.8420280334552601,0.020130598287732802,0.2323937018148164,0.006219307111507515,0.21826789784466355,0.0010068283525181546
89,0.8420019630384491,0.02015540785046531,0.2320295966160661,0.006281156545834151,0.21769236897071967,0.001033286759769222
90,0.8421597283785551,0.01996979010536907,0.23169079944655363,0.006292278888874826,0.217169961889859,0.0009726781745039989
91,0.8425788662786861,0.020016778957343623,0.23134986388974652,0.006308782864580162,0.21667713635963323,0.001005076866294337
92,0.8427919601034549,0.02006084373358671,0.23109764962831658,0.006358952925695635,0.21621499564376814,0.000990101195429441
93,0.8430750778475083,0.019784637681205336,0.2307818566257002,0.006342819858487624,0.2157235203945791,0.000965681568459399
94,0.8431784073538229,0.020040072215545202,0.23054189509978737,0.0064718329879410825,0.21532916015677026,0.0009234581932656222
95,0.8434357323946695,0.020081561024815047,0.23024120404197376,0.0064609276055721185,0.21480588152471017,0.0010269660003248283
96,0.8437333799892188,0.02016660534764278,0.22994167131950222,0.006549780142158268,0.21436107896006326,0.0010101523975533217
97,0.8437219386063337,0.020136520980575084,0.2297308635315467,0.006601909430292014,0.21393232684194347,0.0010380733958572706
98,0.8438688576641354,0.020111918280136927,0.22942909892795602,0.006627130237891069,0.21348702888307886,0.0010608292003266905
99,0.844000969157837,0.0201187565752452,0.22921604837023138,0.0066805880213326695,0.21310927938589627,0.0010503993962907676
100,0.8441677420238565,0.020142761172187884,0.22892320042605116,0.006727654846158747,0.21264385923363002,0.0010538131932503665
101,0.8443501426487412,0.02004405382579037,0.2287224540524786,0.006805862101080604,0.21224373798138813,0.001059855971592206
102,0.8444780082564046,0.02004777915046125,0.2284939655629174,0.006863266999825952,0.21183636634288988,0.000981244910838536
103,0.8447916009967956,0.020075731710515188,0.2282801687595193,0.006883105263853368,0.21146634310315462,0.0009857986865473894
104,0.8450527950266464,0.01999130983271032,0.22802048292182123,0.006893907036990913,0.211061141761013,0.000949656142555835
105,0.8450675034073163,0.01998957454026776,0.22783986535979778,0.006963087556543146,0.2107175625971613,0.0009430269998543404
106,0.845126204963832,0.019987192677953534,0.2276851689428407,0.006972231309325574,0.21037007547349545,0.0009316225959188918
107,0.8451684188933453,0.02004686415299109,0.2274758519011975,0.007007597569238206,0.21001179143461018,0.0009388475285968569
108,0.8453145772664394,0.0202028751709166,0.22731193716467962,0.007102487567805077,0.20964810221008734,0.0009558415931771554
109,0.8454900005980239,0.020108037937769222,0.2270958927723211,0.0070868531850559946,0.20926905329880524,0.0009694222390299275
110,0.8455639659624185,0.02007507122357936,0.2269083195983092,0.007149311506075408,0.20890375851240472,0.0009459630517973722
111,0.8457030944227926,0.020025957779542632,0.22661953308265392,0.007164893249408135,0.20844594851495257,0.0009592681339075125
112,0.8456706814866338,0.019992660426378577,0.22649112945379585,0.0072053694717383494,0.20811370421423048,0.0009556165181457796
113,0.8458342667016125,0.019931819281318285,0.22630481778350728,0.00718486419424049,0.2077471416489418,0.0009820022094062224
114,0.8459415247069891,0.019840167738091902,0.22616579578865656,0.007182786373475425,0.2074186279760403,0.0010070415189362884
115,0.8460274540987438,0.019766121966909134,0.22602131172293866,0.007152415446325863,0.20710616396284656,0.0010687368775868188
116,0.846263648892829,0.01958039508400665,0.22586589570627055,0.007145284162376279,0.20679636721070427,0.001064392440577919
117,0.8463621770858964,0.019499211580169443,0.22571292570655177,0.007196137630697756,0.20648128941360575,0.001012094898650841
118,0.8464286295664678,0.019454813249543783,0.2255162104171869,0.007156515295524708,0.2061091557552936,0.0009943474678148732
119,0.8466226501044121,0.01940972769318648,0.22535677983186947,0.00715191702312515,0.20584086510589725,0.0010053410569877473
120,0.8467855738181134,0.019477857658816326,0.2252043674953536,0.007183557793579311,0.20551331686560995,0.0009999568242072619
121,0.8469807914478575,0.01938389111814686,0.22504498031442194,0.007201423270425736,0.20520091037263258,0.001003263320753771
122,0.8472018414541804,0.019408209006557202,0.2248606365251368,0.007218689281727232,0.20486471921455857,0.001009591348920573
123,0.8473953660749738,0.01931744713145033,0.2246911404368836,0.007207652395767703,0.20451203286371483,0.0010101337360209047
