iterations,test-AUC-mean,test-AUC-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
0,0.7487699037181788,0.06362905965661493,0.6411981412512076,0.0019906973852624765,0.6395020260175628,0.0012581182366521843
1,0.7912458453403801,0.04759815602961112,0.5953747611350976,0.0038078124432996095,0.5927918309992372,0.002407394136745029
2,0.8103148785124386,0.044866145344473196,0.555467826586217,0.004743942312765529,0.5516770898672464,0.002250914728742387
3,0.8156679480892995,0.040181086045626965,0.5196459643486594,0.006190982861526346,0.5142598581198395,0.003631267473804327
4,0.8208980237722752,0.03905670870981676,0.4875377319145958,0.007931768263171064,0.4812033948031781,0.004875101944948657
5,0.8225518456833811,0.0305427791528696,0.45927116276500957,0.008007430214334773,0.4509201761164377,0.004361720605780693
6,0.8309065940996856,0.030611036477464375,0.43395642706541065,0.007312326419944863,0.4233397789899399,0.003325205067132875
7,0.8320619571667475,0.030898883710150423,0.41403725529511004,0.006452460541544014,0.40200852124676434,0.0032753266491444316
8,0.8367453394944683,0.028760117837536132,0.39550136207372155,0.0065940056695465024,0.3818235873504904,0.004932759258303373
9,0.8399720305254759,0.027966522316940173,0.3794337234319791,0.006392995603655874,0.3642305943414333,0.0050381717613025775
10,0.8437316693760522,0.026889506019307046,0.36420076061343537,0.00584044760190369,0.34770875331272244,0.004097218483315717
11,0.8454552572950107,0.027295140560889174,0.35069248332166014,0.005610731342287054,0.3319656010299178,0.003881735544265942
12,0.8459794603344072,0.02732728450272546,0.33946471505256304,0.006307893266528818,0.31860741431823103,0.005256489127026482
13,0.8458691504982505,0.027816824857689423,0.3283654927505558,0.006966373153492284,0.30496589634906607,0.0055717771845076956
14,0.8465021469767203,0.028905885503429426,0.318789567981038,0.006944680494956869,0.2929812050492227,0.004595069026583653
15,0.8484762524165061,0.02754808298855185,0.3110107604002514,0.006499383349036168,0.28330029971996423,0.005087778841087058
16,0.8482324083847903,0.029929725727947287,0.304473736364988,0.007016083087492523,0.2750034627440446,0.005286369075685235
17,0.8509353345212224,0.03014770171163722,0.2970237611827782,0.007425611281754606,0.26609117387827064,0.004763208244063335
18,0.8520531439474152,0.02993645168372086,0.29139681765022585,0.007132006818833844,0.25876540180954016,0.005308247344198556
19,0.850893274631321,0.031214303287889728,0.2860417048087259,0.007886588029025863,0.2512540690652774,0.004459145306347015
20,0.851970621752327,0.03148010123230705,0.28111338204858805,0.007923272553823253,0.24413508620504257,0.004138120302820161
21,0.852908453631932,0.03236708988581929,0.2768718301444361,0.008100403736322743,0.2379557171228725,0.004208125208769744
22,0.8535140066780518,0.03281951275324157,0.27302814005075965,0.008472114090649243,0.23249135691352052,0.004359382455148641
23,0.8533770263694743,0.03160759273795979,0.26982506369599984,0.008583825475833336,0.22723313635107867,0.004274521977028538
24,0.854126429137154,0.03177300680092867,0.2667241294561659,0.009000647805969101,0.22194153256564472,0.004017573018761967
25,0.8545140792772395,0.03189512659006147,0.2640243156037313,0.009299899902437549,0.21721931038983439,0.003810857124262162
26,0.855671376086069,0.031384918133260054,0.2612499647342043,0.00964131276630626,0.21267368893057811,0.003210278333754012
27,0.8564084530951543,0.030972606891169478,0.2589418760462286,0.009979392217255625,0.20846090132780476,0.002772189053708128
28,0.8576171665006681,0.029818280687846203,0.25679602339217844,0.009768709384896627,0.20469236311187852,0.002929834735097757
29,0.858493635963249,0.02922039610476613,0.25489496078259627,0.009862050201560628,0.2004741600538409,0.002958363309232167
30,0.8591866851210849,0.028697395625285192,0.2528279459819528,0.009844446247518948,0.1961349156361804,0.0030690736642721554
31,0.8594777468057029,0.028286442305497483,0.25139884147036845,0.010035972974032697,0.1925689303209106,0.0031429981189293036
32,0.858934843772184,0.027673111833489947,0.24999869248353254,0.010050621216967528,0.18883204138700443,0.0031449400325128537
33,0.8586802098371498,0.026936233306135374,0.24880277038176005,0.010016592852568687,0.18534979449475977,0.003482789013647448
34,0.8582197229851175,0.027533852542929744,0.2478263098201125,0.01020351917824577,0.18213714803580208,0.003723639371869617
35,0.8581925546513534,0.027742364633122452,0.24678904198669843,0.01064989986547179,0.17906451028174444,0.0037602187893818017
36,0.8594641985358313,0.028948264894430843,0.24560025638696764,0.01113402183980775,0.17636907604503224,0.0034698804309124657
37,0.8600705218579918,0.028344527852095902,0.2445355187532774,0.011031365084300486,0.17359530863221723,0.003338141036102392
38,0.8606827725482207,0.027865693170835648,0.2437914117560338,0.011176057065184273,0.1706502895236897,0.0034260625631222907
39,0.8604207196740041,0.027661976819673268,0.24299052651176423,0.011098354347597282,0.16804474295156893,0.003142341232011153
40,0.8612341962572099,0.027821778932495496,0.24227410147023037,0.01132425380027567,0.16556737791675125,0.003057826301225285
41,0.8618090241461409,0.02777229966794473,0.2414784844426639,0.011290835175780918,0.16338388276751056,0.002940417820523466
