iterations,test-AUC-mean,test-AUC-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
0,0.6460163702799182,0.11504772453526536,0.6479862665245129,0.0004901435681485687,0.6476579970511004,0.0003755772442644654
1,0.6722572061513701,0.11520621335994452,0.6080950001835708,0.0011011760823831957,0.6074531031781877,0.0012564404212710668
2,0.755359640873768,0.04142318301416061,0.5667795693885519,0.0022440666467008095,0.5657796343729365,0.0026108820127864036
3,0.771078291015762,0.045796475800087576,0.5309642938773285,0.001986140659971008,0.5299735208539269,0.0025735589409307783
4,0.8077106989300133,0.043859465254145594,0.4936110071935073,0.0036427549330305775,0.4923960756180238,0.003741320646143184
5,0.8163940937864052,0.04372283899927793,0.46082067159984136,0.004408117482223345,0.45930982431257317,0.004974431614987422
6,0.8066873458999444,0.04671814601027868,0.4338048594203471,0.004253009908631881,0.4320961870743837,0.0046710367852024585
7,0.8081166224542787,0.05263946084876885,0.4078234713595507,0.005032237758192055,0.4059560585486408,0.005482623854740828
8,0.8206073939955367,0.053771024900889045,0.38323526389894513,0.005367110961607397,0.3810979456652807,0.005656372683956319
9,0.820470148450695,0.05315284396304443,0.36239559227250345,0.005082303078707778,0.3597772214313918,0.004994258240600304
10,0.8219807617630683,0.05756742856049609,0.34311527840763273,0.005255663510437407,0.3402530023999376,0.005153899787396205
11,0.8260331195231612,0.05494183438868269,0.3262148672172243,0.005322803047348801,0.3231660037456844,0.004999205758991727
12,0.8299110605826678,0.05619180552283633,0.3106060209907414,0.005704823734973423,0.3072904135277749,0.005547251386272638
13,0.8313568524522669,0.054931763023057405,0.29661842679866235,0.005159299535222638,0.29292001811333807,0.0051721509072589125
14,0.832340449422432,0.052006455580367573,0.28389771582156775,0.0040034986354434135,0.2799795389425669,0.003847254521149284
15,0.8327934743451186,0.05037291487657412,0.2717605820527909,0.003276453544185591,0.2675031709701142,0.0033166250176739505
16,0.8303565296316571,0.04887487298573654,0.2616825110616557,0.003540005984857442,0.2573159760263168,0.00281833362594566
17,0.8344726795514198,0.04764187888799355,0.2514309343917978,0.0035721107150163763,0.2467555650524622,0.0029285273051576914
18,0.8326320406473255,0.04763279795349442,0.24310436727836598,0.0037215865851438993,0.2381589796208111,0.0027626790675713657
19,0.8332509672921902,0.0495694795153728,0.23477320198906004,0.0037500411377883857,0.2294049608896215,0.0027110798021704173
20,0.834865234091728,0.04938959693863266,0.22728670476935423,0.0038519427009969143,0.22156114228914583,0.0027311263048525954
21,0.8361968457151413,0.048672356357808234,0.22093773839829428,0.0037971477938387346,0.21488326425069815,0.0026528314882277152
22,0.837891770881581,0.04783463969336359,0.21412426621607644,0.004084242332112138,0.20781945245116246,0.002659820867611782
23,0.840614598977267,0.04595895523159241,0.2086409552793617,0.0042220550085210725,0.2021145397443726,0.0023500170995394976
24,0.8415640892482023,0.04517121247948002,0.2031092335964531,0.0042686924423305855,0.1961688037526677,0.0021542545496482327
