iterations,test-AUC-mean,test-AUC-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
0,0.72891325163103,0.05504687122892091,0.6238802362954785,0.002488934851874225,0.6238471540497385,0.002694552104654043
1,0.823288751786477,0.02090824882656912,0.5607069636192868,0.001837944423390975,0.5606601077586151,0.0018904146202469462
2,0.8381469680515744,0.016642298396162727,0.5058744040773451,0.0020563677954284773,0.5058088185454097,0.0015799257042078527
3,0.8422161092921273,0.019658758049534406,0.4594880607508106,0.003825753819712527,0.459371620230117,0.0033138396151264383
4,0.8393912621569705,0.01916805696320364,0.42211277455709,0.003448847517602295,0.4218846134171484,0.0031529382062447965
5,0.8470848364847876,0.018851765795298164,0.3875549962334376,0.0032466844947266153,0.3874689247068873,0.002831687356434974
6,0.8525462708875354,0.019023406842012796,0.35733641569534813,0.0030183279010592727,0.3573570254613467,0.002258339035860384
7,0.8542422898885169,0.017679797398258052,0.33170965197860103,0.0025916105115856565,0.33154576026541205,0.0024051135381456703
8,0.8603265922189565,0.019206959962367695,0.30877996965917276,0.0021663371503221904,0.3086811768353538,0.0017148646959736444
9,0.8642625339250307,0.0189342338408173,0.2900769037251553,0.0012038509444733873,0.28998793882956597,0.0012192556989239446
10,0.8652262370831785,0.017736814799247807,0.272428758882696,0.001609329344287662,0.2722974718289618,0.001520403460856655
11,0.8655616179393523,0.017338893915577074,0.2573380584076054,0.0017215373077664052,0.2571362129443739,0.00187434335202082
12,0.865353894502983,0.0156134990674609,0.24288634752781474,0.002092853258485334,0.24249062369326407,0.0018008994884155124
13,0.8653098548929025,0.015790341650412435,0.23181251113065793,0.0020763441266914073,0.23128069991877737,0.0018550362275655933
14,0.866943963631687,0.015171027181679345,0.22209590834896495,0.0020102291106491926,0.22137889501252137,0.0022825197564375482
15,0.8701237387064598,0.01412697492318664,0.21304175812556653,0.002496720232070207,0.21228018616901548,0.0023841226651832655
16,0.8714369320448322,0.01322884151802785,0.2052771174532017,0.002308043795187892,0.20441287427799795,0.0018394548015053607
17,0.872491318303138,0.012458941376994836,0.19838429494596746,0.0026532652310779442,0.19739942460586657,0.002139220643394169
18,0.8735775025741397,0.012520059073296416,0.1919288539963293,0.0028813907927194337,0.19083381361881382,0.002269480438559173
19,0.8750900189686996,0.012913467685753216,0.18663234915524385,0.002863054631203192,0.18553399857573646,0.002474150054469986
20,0.8761559028358086,0.012207843589542295,0.1813092813249471,0.0026261717087970858,0.18012042573732237,0.002155500135921964
21,0.876395518283862,0.011599170965158155,0.17684378155223476,0.0024330897672255715,0.17547781895044848,0.002083245249864244
22,0.8767727914194785,0.012560693103857483,0.17316775564092346,0.0026326501324306782,0.1716384447531633,0.0023931076932357095
23,0.8774141419571061,0.012114968092706886,0.16977022518579027,0.0027193289470266377,0.16807462751620134,0.0023250335893331186
24,0.8777075672755995,0.011545911180549089,0.1666142687133993,0.002367606180264929,0.16478908112201357,0.0020048963704217483
25,0.8781493917608441,0.010182519875960255,0.16379862030546696,0.0021823710531598357,0.16182013050643704,0.001766968757411702
26,0.8794030155518648,0.00984502656362768,0.16092503387551235,0.0019442801381262486,0.15890933397939802,0.0013667720256242384
27,0.8797331333210954,0.009846415535564052,0.158751504924527,0.0017540064575874543,0.1565176511624519,0.0012428239613689789
28,0.8804974568155766,0.009454870099524561,0.15626320259555396,0.0018064878031310285,0.15398372720754938,0.0011053149200136556
29,0.8808049283439436,0.009361076437957375,0.1544205600601268,0.0016495736272303025,0.15199132901880688,0.0010263283939023027
30,0.8812540898563285,0.009596954521823891,0.1527736371487986,0.001684720228859534,0.15020570510208192,0.0010799850992746578
31,0.8813927056692883,0.009303471932822258,0.15115717275242782,0.0017475772541037074,0.14850718149129183,0.0009907320045758738
32,0.882301506159742,0.009677495834479298,0.14980092996173672,0.0016965399971006977,0.14710375422653582,0.000996790041463874
33,0.8829710773623078,0.01017823228433189,0.1483996941931121,0.001739650023231144,0.14556592332828155,0.000809067624965431
34,0.8829881026638036,0.010198061262630231,0.14726836887439415,0.0017928604461899245,0.14426154036347527,0.000908844287765634
35,0.8835463875167091,0.01041211999815107,0.14618609253676637,0.0017157555505272943,0.1430730234479777,0.0009484025208078798
36,0.8838714113651607,0.011115812479126104,0.14516464388092454,0.0016397777218973221,0.14193912752873464,0.0008497634341039414
37,0.8837045961920987,0.010861625056101857,0.14409621930563615,0.0017262221664297442,0.14071029487134787,0.0008752554316511664
38,0.8834484382828147,0.010886173477784776,0.14336495508246844,0.00176633219957572,0.13978281649504015,0.0008481643612839999
39,0.8838632029045801,0.01070001157651049,0.14249965504363682,0.0018802208701672546,0.13876784095599612,0.0008192058561682871
40,0.8843164092466178,0.010324690808436872,0.14170314339214402,0.001970391190914322,0.13791439468510228,0.0008751114568856902
41,0.8844005919226288,0.010174987750936148,0.14093557914621235,0.0020153533838249207,0.1369951883670838,0.000912010019605242
