iterations,test-AUC-mean,test-AUC-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
0,0.7771012113805179,0.02422007160019055,0.6437039834094777,0.0007077963126149006,0.6436165923056978,0.0005684179807753003
1,0.8148731391345784,0.022029116847785555,0.598437253565784,0.0011754211819926847,0.5981059817301185,0.0009727969563157701
2,0.8295348276868987,0.029636699517074615,0.5572579440082035,0.0014224091452256743,0.5568428219579846,0.001000332026609485
3,0.8338726190340591,0.026361361271622544,0.521216060746718,0.0015922514119956115,0.520687222537805,0.0008389145859068578
4,0.838812506333427,0.018349749479383056,0.48767159584676606,0.0015997261642370583,0.48708632996228235,0.0008099925918569077
5,0.8509814470456876,0.014261801768068983,0.4535436897098055,0.0016135027238493207,0.45288189603671125,0.000783770298082372
6,0.8521090160496201,0.013125677384145776,0.4259041638591105,0.0016426367643265329,0.4251876605463739,0.0007527908060488158
7,0.8594001850418689,0.014775382782575352,0.399194031299616,0.00177314323535264,0.3984439084062709,0.000684667233601048
8,0.8585270003235838,0.013132230432510274,0.3760794041275407,0.0018301685675827213,0.3751888682537503,0.000714831113870081
9,0.859187498234868,0.011709457412826143,0.35472797070991374,0.0020061033099224132,0.35379454286705586,0.0007600519891760722
10,0.8598910718044186,0.012870579162876681,0.3360630758938231,0.001995399063564199,0.3350105311532746,0.0007205633052675223
11,0.8589247183470201,0.013100725748470987,0.318615815617619,0.002067238519195726,0.3174984920382942,0.0007279716079511298
12,0.8611280652097412,0.013543773062178627,0.30200393834607653,0.002224372062160916,0.3008272894326956,0.0006597670658485911
13,0.863011690919382,0.01352603788078603,0.2902675747088682,0.0022226396756714934,0.2890407926758234,0.0006373482596346179
14,0.8645240428537294,0.012039740703161024,0.2772364221511589,0.002262644337510428,0.2759579073594756,0.0007524569137437876
15,0.8637759111630384,0.011472040995964137,0.26585087809527963,0.0023164272029551477,0.26450426827476675,0.0007788827896452002
16,0.8665170418315519,0.011700851794679367,0.2539460381397497,0.002426170801982138,0.2525309405968504,0.000719956052057015
17,0.8676149446109787,0.011808554468358375,0.24297452728673802,0.0024701244832596747,0.24145521988191523,0.0007566113508399208
18,0.8685955962627648,0.010148917128745364,0.23404612465474975,0.002406298864026915,0.2324699839361133,0.0006787940348623013
19,0.8692667320502656,0.011143336349514059,0.2266138730108273,0.002604899310414055,0.22496623720149653,0.0009191246637830869
20,0.8699583747593156,0.010934307496356389,0.21917900843721,0.00250599981656367,0.21748612639221504,0.0008480593967903499
21,0.871077221473549,0.011404154064510393,0.21228365140852307,0.0025586292288786064,0.21044015727411708,0.000930672903520225
22,0.8721285084543833,0.011605404718555529,0.20634061045858645,0.0025668289146426175,0.2044500360198926,0.0008920665985507889
23,0.8721983663089625,0.01133796423374736,0.20106478496361463,0.0025849962733301857,0.199134953534974,0.0008323268363948111
24,0.872638762809929,0.010858069915221959,0.1958399350563464,0.0025866044922486808,0.19378145330611737,0.0007968816297218396
25,0.8733864905730853,0.010382311824323677,0.1909872386819918,0.0025021565443793356,0.1888263896339828,0.0007513731514257634
26,0.8731882557122427,0.010621281620592515,0.18654696194383943,0.0024991497394713093,0.18433211698946134,0.0007589912326108387
27,0.8735816854210373,0.011519980890143326,0.18235246706897892,0.0026212121571652243,0.17996405462203133,0.0007924624886028527
28,0.8741732709018709,0.011836762631692237,0.17848448030358474,0.002659774877849578,0.176001791790167,0.0007379332825201114
29,0.8742750857630914,0.01184632866624618,0.17533487023884156,0.0026422844992657003,0.17274074832361047,0.0007182656034691652
30,0.87486571034938,0.012244759976274895,0.17221247198033635,0.002642009300356128,0.16954919594439133,0.0006858891195422132
31,0.8753019620912463,0.012329875499102045,0.16965388160585007,0.002681594926709486,0.1668981049462453,0.0006935960010473576
32,0.875640864832174,0.012651397683311642,0.16737169661636309,0.002640819860880997,0.16453988672026382,0.0007235978424307444
33,0.8762288506119782,0.012463915470340531,0.16485428669851948,0.0027235331965930346,0.16190001911889212,0.0006660561417442148
34,0.8764620126473833,0.012085570711793428,0.16252358308219889,0.0026754608312309913,0.15947827742052068,0.0006307594744980212
35,0.8764493216075866,0.012184176092715328,0.16059362950207817,0.0026854067686117064,0.15740027858809916,0.0005939749769544683
36,0.8765073156454722,0.012221891661120416,0.15853997820025362,0.0027583747780747236,0.1552241672428138,0.0005555375621523427
37,0.8766165687678218,0.012142328384933709,0.15673486014404697,0.0027138821237750674,0.15334867323887316,0.0005338809524621581
38,0.8766411060490222,0.011968302257971877,0.15510894062868907,0.002742088376105338,0.15164138430918592,0.0005468111136863284
39,0.8769099552061892,0.01185147454399305,0.1538051568045458,0.0026199921180614194,0.15024174548536615,0.0006200580851019597
40,0.8770926742716257,0.011924887780386327,0.15243621274546834,0.0026029990594829532,0.14878074183456952,0.000626221434179465
