iterations,test-AUC-mean,test-AUC-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
0,0.7047718813398107,0.03107909793022554,0.661955771270845,0.0005936433930531945,0.6618550005620986,0.0004476764804181438
1,0.7443182202184977,0.025128578148689296,0.632530324526912,0.0009442908973593794,0.6323861011263997,0.0006419706802670466
2,0.760571726440275,0.020119775480572324,0.6056178131028738,0.0011391295355814607,0.6055037896044737,0.0008901673062098347
3,0.7750298177899382,0.020422785112912584,0.5800491629305414,0.001464667098782583,0.5799025139320282,0.001152531514339332
4,0.7829343975020607,0.01787139382669148,0.5571391348478404,0.0018375477557691056,0.5569284008442873,0.0016006433115579434
5,0.7854577028039109,0.016741968352232833,0.535722994155652,0.0018581856349116823,0.5355141035705991,0.0015279950545128477
6,0.7877367659700059,0.018394682607440635,0.5160974779990777,0.002292934075198407,0.5159075291308721,0.0019188474694002762
7,0.7862878429546283,0.017889782736128828,0.49839272716130045,0.002140043408195006,0.4981352019941735,0.0015100393527282855
8,0.7864525509225232,0.017712492135661503,0.4822135898075438,0.0021043980814257944,0.4818813155437428,0.0014887926882425323
9,0.7878243594854138,0.01677681427093555,0.4678346848827986,0.002610716269844892,0.4674941379587908,0.0016505096089511014
10,0.7890991799012468,0.015758777733214453,0.45359955522912676,0.0025769979616487703,0.453189173951681,0.0015976654488316223
11,0.7913246547981021,0.016593059273142897,0.4408026666968464,0.0026865509118262636,0.4403466829417583,0.001697194756804844
12,0.7926643173359506,0.016014031849327703,0.42841253866298495,0.0024416301951618994,0.42794840596350364,0.0015259627513782893
13,0.7938078080621598,0.015631237921673646,0.4169414101243779,0.002493248466420925,0.41646532671431247,0.0017017187503201331
14,0.7943227138077461,0.0160746857334296,0.40635021235484,0.0025217305627003236,0.4058580169248155,0.0015222889831179808
15,0.7958647459743354,0.016353045647103548,0.3970416418040891,0.0027387980296831945,0.39654054400717353,0.0017625832847161626
16,0.7962365866417247,0.016734087252251804,0.38792424829480643,0.0026693693771682268,0.3873757753771601,0.0016474274328738534
17,0.7974544695741951,0.01622463492123533,0.3796811043748124,0.0024607191846648248,0.37913979813226556,0.0013862363978478954
18,0.7983834292761728,0.015907630455696174,0.371834679962325,0.002473565517728764,0.37126157678864646,0.001240051487553974
19,0.7991946875815505,0.015765332939272646,0.36480686404424745,0.002657081538306947,0.3641777875897173,0.0013343679120187708
20,0.8006416714054618,0.01614423277254205,0.3580189092969444,0.002779712986004682,0.35740371498866086,0.0012533701563049702
21,0.8012248965714471,0.016880599872826755,0.3516562357243142,0.002777888465582348,0.35097132645022955,0.0012179107522309793
22,0.8024306125330776,0.016987329741156885,0.34601955384409633,0.0025260017796604837,0.3452813839364799,0.0010565137764818162
23,0.8036217610076664,0.016983221535133167,0.3404181829872609,0.002548084162955755,0.3396954212027258,0.0011279025949637949
24,0.8043358471035031,0.016788675102477287,0.3353846651504452,0.0022735487674583146,0.3346529182010089,0.0010608151275012202
25,0.8049742835226013,0.01680996487899756,0.3303200658372628,0.002340547173635963,0.3295412477009589,0.001088550783133437
26,0.8055601387073608,0.016850368912573428,0.32593925831845766,0.0024949847512608005,0.3251339343258973,0.0013041383168598286
27,0.8060496390735559,0.01645769724133056,0.32170965220777037,0.002458997493607437,0.3208162141048659,0.0012160756799376607
28,0.8064768617680429,0.01638336507486738,0.31792228272859613,0.0023025889233212215,0.3169501864566113,0.0013536347302200598
29,0.8067801406720285,0.01630556782151883,0.3146258209819894,0.0021599613859457313,0.313578445042805,0.001474003795222828
30,0.8072354869416116,0.016757762879888897,0.31127445909200324,0.0022615341023390755,0.3101653878015543,0.001461549463767174
31,0.8073233451971044,0.016948732584397237,0.30825465475253977,0.002474660484762694,0.3070958994723081,0.0014876394828331537
32,0.8075553793675413,0.017243082840496502,0.3053352895368647,0.0025394816517596494,0.3041314920309055,0.0015222446057655049
33,0.8082244735661531,0.017067830810472903,0.302543820152896,0.0025039832989535386,0.30128748277665124,0.0017507892016949446
34,0.808335682250369,0.01721817981099853,0.2997852131957476,0.0024480021457753617,0.298472302869322,0.0015272672514178734
35,0.8082156619751275,0.01716224317953734,0.29725736289404203,0.0025707162401143614,0.2958445325347818,0.0013516080451376107
36,0.8085357255528981,0.01728916325287768,0.2949160470110534,0.002735017903200751,0.29346003679074945,0.0012434118902606426
37,0.8088699209708805,0.01739822980146499,0.2928933505890458,0.0028720576289245296,0.2913887101226391,0.0012293124110076797
38,0.8091664238115948,0.01727147500746753,0.2910011569173194,0.0027348165176400347,0.28945428751152774,0.001286663522821779
39,0.8094388499087382,0.017435349357123885,0.2890293796617408,0.002834060973755404,0.2873947743273978,0.0013214427410506878
40,0.8098294839373548,0.017214344047841425,0.2873696282006254,0.002955292021383581,0.28572940334149927,0.0013095879525931902
41,0.8101573915586562,0.017284161293057893,0.28575397233980687,0.002941259817811537,0.2840333510881884,0.0011901844244713577
42,0.8103191091693027,0.017197595684860754,0.28417416717734234,0.002978191721775666,0.2823682343845511,0.00114222330050789
