iterations,test-AUC-mean,test-AUC-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
0,0.7690635403430992,0.015223251107303009,0.6557046815669301,0.0008271515746073722,0.6556028735330369,0.0004581141778167735
1,0.7767749619910153,0.01472046763335969,0.6226760840540646,0.0010819739481255039,0.6224543891120857,0.0004152719781462252
2,0.7971773531204164,0.017500068478534324,0.5928677259857819,0.0020558514096063792,0.5925682237092484,0.001982411299750363
3,0.803004235603509,0.012751820201500442,0.5639563624147327,0.002395602664127791,0.5635726672901763,0.002130144011513106
4,0.8051819530752153,0.014254316663317364,0.5369836831751218,0.0023154539548961577,0.5365136130223427,0.0019390487424617963
5,0.806298179403284,0.012635773439837517,0.5127680897576491,0.002634814445314827,0.5121641303230098,0.002059752587155692
6,0.8088459559046759,0.012990526790711726,0.49350589910399345,0.0025025750340256668,0.49281846502828286,0.0020133878005518216
7,0.8094496306702409,0.012269834304445781,0.4732109882493879,0.002422797065666777,0.47248454414558516,0.001829501302064924
8,0.8106270245426994,0.012205256837755463,0.4559304880927919,0.0020415684108730948,0.45514614724529723,0.000648310966530486
9,0.811555835022099,0.011839831138694695,0.4398281963957989,0.00276369115488826,0.43892827903118503,0.001789850035898147
10,0.8128154176388922,0.013050322937216441,0.42534890688043225,0.0022033484582641197,0.4244225060758759,0.0009106076677001186
11,0.8144489657119929,0.012251217293540076,0.4117142766402416,0.003092402978824824,0.41072902905502673,0.0018612491382398826
12,0.816540301173637,0.011506645745583188,0.39875910402338366,0.003711090735030081,0.3976896919602824,0.0025374479153298154
13,0.8174482983208009,0.011324135794685579,0.387316711054179,0.002805568107342499,0.3861387289622809,0.0013218881085163801
14,0.8181621787273412,0.01194157152895875,0.3753048058382208,0.0029176379356191575,0.3740492144766408,0.001285040081703855
15,0.8192956001023376,0.010995539818018233,0.36580343165141005,0.0033435713966927117,0.36449336468444643,0.0018553653245812324
